"","user_id","order_date","order_item","point","comment"
"4989","wh**님","2019년 9월 4일","국내산 생등심 돈가츠 덮밥 가츠동/1(옵션 추가(된장국 추가))","5","맛잇게 잘목엇습니다!!!"
"4990","jh**님","2019년 9월 4일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","1","맛은 닭 들어간 것 치곤 그닭"
"4991","ha**님","2019년 9월 4일","피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1(음료 선택(산펠레그리노 아란시아타 로싸))","5","맛있구 자주 이용하구 배달원분도 친절하셨는데......무려 1시간 40분 걸려서 왔어요 배달시간이..ㅠㅠ"
"4992","pe**님","2019년 9월 4일","궁중식 순살찜닭/1","5","맛도 좋고 양도 적당해요 단지 점심시간 저녁시간에 시키면 문자로는 60분 오지만 실제 배송시간은 거의 2시간 정도 걸립니다 시간여유 많은분 아니시면 점심시간 저녁시간에는 피하세여 괜히 화병납니다 3-4번 시켜먹었는데 둘다 2시간 정도 걸렸습니다"
"4993","sa**님","2019년 9월 4일","피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1","5","셰플리는 항상 옳지요오"
"4994","eo**님","2019년 9월 4일","궁중식 순살찜닭/1","4","구성과 재료는 좋은데 양념이 별로네요 텆텁해요"
"4995","ul**님","2019년 9월 4일","국내산 생등심 돈가츠 덮밥 가츠동/1","5","너무맛있어용~~~~~"
"4996","zl**님","2019년 9월 3일","허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1(사이드 선택(마늘간장 누룽지 새우튀김 M))","4","맛있습니다. 곡물 씹히는 맛도 좋아요"
"4997","ja**님","2019년 9월 3일","국내산 생등심 돈가츠 덮밥 가츠동/1","5","맛있어요 자주 시켜먹으려구요^^"
"4998","hi**님","2019년 9월 3일","국내산 생등심 돈가츠 덮밥 가츠동/1","5","배달 늦었지만 맛있음요"
"4999","cw**님","2019년 9월 3일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","항상 맛있는 음식 감사합니다."
"5000","na**님","2019년 9월 3일","피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1(사이드 선택(고소한 명란마요 밥),음료 선택(콜드브루 디카페인 아메리카노))","5","짱 샐러드가ㅡ이렇게 든든하다니"
"5001","do**님","2019년 9월 3일","허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1","5","맛잇어요 잘먹엇어요"
"5002","sw**님","2019년 9월 3일","궁중식 순살찜닭/1","5","잘 먹었습니다아^^"
"5003","ch**님","2019년 9월 3일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","5","너무 맛있어여 ㅜㅜㅜㅜㅜㅜ"
"5004","so**님","2019년 9월 3일","국내산 생등심 돈가츠 덮밥 가츠동/1,수원왕갈비 치밥/1","5","두가지 요리 다 맛있었어요"
"5005","to**님","2019년 9월 3일","마늘간장 누룽지 새우튀김 L/1","2","솔직히 많은 리뷰로 인해.... 기대를 하고 주문했습니다.... 누룽지와 호두를 따로 만드시고 따로 담으신거 같은데, 그래서 누룽지와 호두는 괜찮았습니다. 하지만 메인메뉴인 새우가 너무 짯네요.... 정말 심하다 싶을정도였습니다..... 급하게 닭가슴살이랑 같이 먹었네요."
"5006","up**님","2019년 9월 3일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","4","맛"
"5007","hy**님","2019년 9월 3일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","5","전엔 매일 먹었는데.. 오랫만에 다시 먹었어요^^"
"5008","sc**님","2019년 9월 3일","국내산 생등심 돈가츠 덮밥 가츠동/1","5","정말 실하고 맛있습니다 ^^"
"5009","dm**님","2019년 9월 3일","국내산 생등심 돈가츠 덮밥 가츠동/1","5","첨엔 김치볶음밥 먹고 두번째 시켜먹어본건데 너무맛있네요! 돈까스 드툼하고 너무부드러워요"
"5010","ev**님","2019년 9월 3일","국내산 생등심 돈가츠 덮밥 가츠동/1(사이드 선택(트러플향 감자튀김 M))","5","언제 먹어도 맛있는데 주문이 몰려서 그런지 배송이 좀 걸리네요"
"5011","co**님","2019년 9월 3일","국내산 생등심 돈가츠 덮밥 가츠동/1","5","맛이.. 좋아요!!!!"
"5012","sk**님","2019년 9월 3일","허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1","5","맛 있 어 요 10 자"
"5013","ki**님","2019년 9월 3일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","4","우선 배달 예상시간이 40분이라고 떠서 주문 주문하니 한시간이라고 떠서 급히 먹고 나가면 되겠다싶었는데 나가기 직전 한시간반 넘어 왔어요 취소하고 싶었는데 전번도 안뜨고 요기요도 계속 통화량 톡량 많아 연결 안 된다고 하고...암튼 한숟가락 뜨고 나갔는데 맛도 보통 느껴보던 맛이었네요 깔끔해서 좋긴했고요"
"5014","un**님","2019년 9월 3일","피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1(옵션 추가(흰 밥 추가))","5","매우 맛있게 잘 먹었어요~ 근데 최근에 루꼴라가 거의 없어서 아쉬움, 재료 구성 변치않는 셰플리 부탁드려요~~"
"5015","손님","2019년 9월 3일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","4","배달은 예정시간 보다 늦었지만, 맛있었어요 !!"
"5016","손님","2019년 9월 3일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1,수원왕갈비 치밥/1","4","대패삼겹덮밥은 맛있고요 부추가 엄청 많네요 왕갈비치밥은 너무 짜요 배달 1시간 50분 걸렸습니다;;;"
"5017","th**님","2019년 9월 3일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","4","자주 시키지만 맛있어요"
"5018","he**님","2019년 9월 3일","피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1","5","맛있어요~ 한끼 식사로 든든해요"
"5019","de**님","2019년 9월 3일","궁중식 순살찜닭/1","5","배달 빠르고 맛있습니다"
"5020","de**님","2019년 9월 3일","피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1","5","배달 빠르고 맛있습니다"
"5021","yo**님","2019년 9월 3일","허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1","5","잘받았어요 감사합니다"
"5022","wl**님","2019년 9월 3일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1(음료 선택(코카콜라)),허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1","4","맛있긴 맛있는데 먼가 2%부족한 맛 같애여.."
"5023","d_**님","2019년 9월 3일","허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1","5","맛있었어요 ^^ 양도 넉넉하고 뜨거울때 잘 배달왔어요"
"5024","ec**님","2019년 9월 3일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","생각보다 굉장히 실하네요. 살짝 짜기는 하지만, 양도 섭섭치않아서 행복한 식사했습니다!! 치즈가 솔솔 뿌려져있는거 정말 최고 ㅋㅋ"
"5025","pa**님","2019년 9월 3일","허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1","5","한끼식사가 고급지네요~너무잘먹어서 다른메뉴도 믿고 시켜봅니다."
"5026","re**님","2019년 9월 3일","피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1","5","리조또는 먹어봤구용 샐러드는 처음인데 로메인 많이 요청드렸는데 마니와서 좋았어요 양파가 찹이아닌 슬라이스면 좀 더 먹기 편할꺼같아요~~ 샐러드는 역시 시저가 짱!!"
"5027","ch**님","2019년 9월 3일","궁중식 순살찜닭/1","5","슈ㅔ플리 굿이지용호"
"5028","sh**님","2019년 9월 3일","궁중식 순살찜닭/1(음료 선택(산펠레그리노 폼펠모 자몽))","5","맛있게 잘먹었습니다 굿굿"
"5029","cw**님","2019년 9월 2일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","맛있게 잘 먹었습니다."
"5030","ch**님","2019년 9월 2일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","트러플향이 좋네요. 맛있어요. 이번주에 메뉴 하나씩 주문해서 먹어볼께요."
"5031","so**님","2019년 9월 2일","수원왕갈비 치밥/1(사이드 선택(마늘간장 누룽지 새우튀김 M))","4","맛있어요 추천 합니다"
"5032","kh**님","2019년 9월 2일","수원왕갈비 치밥/1","5","맛있습니다 잘 먹었습니다"
"5033","si**님","2019년 9월 2일","수원왕갈비 치밥/1","1","그냥 한시간반걸려서먹기는 가게 연락을할수도없고 여기요도 연락도어렵고 그냥패스요"
"5034","mi**님","2019년 9월 2일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","5","최고에요!!!!!!!!"
"5035","do**님","2019년 9월 2일","허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1","5","맛잇게 잘먹엇습니다"
"5036","at**님","2019년 9월 2일","피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1","5","몇번시켜먹었어요 맛있어요"
"5037","gr**님","2019년 9월 2일","국내산 생등심 돈가츠 덮밥 가츠동/1","2","잘 먹었습니다 양이 좀 작네요"
"5038","jj**님","2019년 9월 2일","허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1(사이드 선택(명란마요소스 치킨 가라아게 5조각))","5","맛있어요~~~~~~!"
"5039","yo**님","2019년 9월 2일","피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1","5","늘 맛있어요~~매번 시켜먹는데 자꾸 생각나는맛이에요"
"5040","up**님","2019년 9월 2일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","5","맛"
"5041","ai**님","2019년 9월 2일","국내산 생등심 돈가츠 덮밥 가츠동/1","3","맛은 나쁘지 않은데 여긴 늘 머리카락이 들어 있네요? 저번에 덮밥에도 그렇고 죽에도 그렇고.. 육수 비법인가요..신경 좀 쓰세요."
"5042","sa**님","2019년 9월 2일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","3","정말맛있어요!! 자주 시켜먹을것 같아욯ㅎ 건강한데 맛있는맛 영양도 좋고 아주 훌륭한 맛이에요"
"5043","co**님","2019년 9월 2일","피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1","5","친절한 여기요 배달원님 덕분에 먹기전부터 기분 좋으네요! 지난번에도 엄청 친절하셨는데..... 감사합니다! 2반째 주문! 역시 깔끔한 포장! 오늘은 간단하게 시저샐러드 시켰는데 닭가슴살이 금방 조리해서 나온 듯 따뜻해요! 이집 닭요리는 진짜 쵝오!!! 맛있게 잘 먹었습니다.^0^"
"5044","vy**님","2019년 9월 2일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","맛있게 잘먹었습니다."
"5045","yj**님","2019년 9월 2일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","맛있게 잘먹었습니다 ! :)"
"5046","dr**님","2019년 9월 2일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","5","점심시간이라서 그런지 배달이 좀 늦었습니다. 음식 맛은 괜찮았습니다만, 가격이 조금 비싼 느낌입니다."
"5047","dl**님","2019년 9월 2일","수원왕갈비 치밥/1","4","맛있게 잘 먹었습니다"
"5048","da**님","2019년 9월 2일","허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1","5","셰플리 좋아요! 오늘도 맛있습니다"
"5049","ce**님","2019년 9월 2일","허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1","5","너무 맛있어요. 양이 적다는 리뷰 많아서 걱정 했는데 양이 제법 되는데요"
"5050","jm**님","2019년 9월 2일","허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1","5","맛있게 잘먹었습니다"
"5051","sa**님","2019년 9월 2일","수원왕갈비 치밥/1","5","찜해놔야겠는데요? 맛있어욤"
"5052","dm**님","2019년 9월 1일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","첨시켜봤는데 맛있어요!"
"5053","le**님","2019년 9월 1일","궁중식 순살찜닭/1","5","맛있게 잘 먹었읍니다"
"5054","re**님","2019년 9월 1일","궁중식 순살찜닭/1","5","맛나요 맛나요 맛나요"
"5055","re**님","2019년 9월 1일","국내산 생등심 돈가츠 덮밥 가츠동/1","5","맛나요 맛나요 맛나요"
"5056","kn**님","2019년 9월 1일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","5","맛있었어요 잘먹었습니다"
"5057","vi**님","2019년 9월 1일","국내산 생등심 돈가츠 덮밥 가츠동/1,허브향 닭다리살 구이와 매콤한 고르곤졸라 크림 곡물 리조또/1","5","배달이 조금 늦었지만..리조또를 이렇게 시켜 먹게 될줄이야.. 너무 맛있네요 ㅠㅠ"
"5058","손님","2019년 9월 1일","수원왕갈비 치밥/1","5","양은 조금 부족했지만 존맛탱<U+0001F60B><U+0001F970>"
"5059","ki**님","2019년 9월 1일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1(음료 선택(코카콜라))","5","너무좋았습니다! 자주시켜먹고있어요"
"5060","ch**님","2019년 9월 1일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1,피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1","4","오늘은 좀 늦게 오는날인가봐요~ㅎ 그래도 정갈하고 깔끔한 음식 만족합니다. 잘먹었고요. 또뵈요~^^"
"5061","qu**님","2019년 9월 1일","궁중식 순살찜닭/1","5","맛있네여~~~~~~"
"5062","kz**님","2019년 9월 1일","마라 마파두부 정식/1,그라나파다노를 곁들인 닭다리살 김치볶음밥/1(사이드 선택(명란마요소스 치킨 가라아게 5조각))","5","배부르고~ 맛잇게~ 대단히 자알 먹엇습니다!!!"
"5063","ch**님","2019년 9월 1일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1,피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1","4","깔끔한포장만큼 정갈한맛~. 배고플때 잘먹었어요."
"5064","un**님","2019년 9월 1일","피타브래드에 싸먹는 허니갈릭 닭가슴살 시저샐러드 /1","5","스케줄때문에 여유있게 1시간30분전 주문해서 무사히 수령할 수 있었지만 80분 다되서 와서 약속에 늦을수도 없고 불안불안했음,, 어쩌다가 늦는게 아니라 어쩌다 빠른 쉐플리 딜리버리."
"5065","ra**님","2019년 9월 1일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1(사이드 선택(고소한 명란마요 밥))","5","치킨김치볶음밥이랑 명란마요밥 둘다 만족스러웠습니다."
"5066","ps**님","2019년 9월 1일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1(사이드 선택(고소한 명란마요 밥))","5","굳 ㅜ"
"5067","pa**님","2019년 9월 1일","그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","김치 볶음밥에 치킨 계란 너무 맛있네요!! 강추입니다"
"5068","d_**님","2019년 9월 1일","수원왕갈비 치밥/1","5","맛있는 치밥~~ ^^"
"5069","hi**님","2019년 9월 1일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","5","맛있는데 밥 양이 조금 적어요"
"5070","dd**님","2019년 8월 31일","국내산 생등심 돈가츠 덮밥 가츠동/1,영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","4","잘먹었습니다~ ^^"
"5071","ab**님","2019년 8월 31일","국내산 생등심 돈가츠 덮밥 가츠동/1","5","맛있어요 잘먹었어요"
"5072","25**님","2019년 8월 31일","궁중식 순살찜닭/1,그라나파다노를 곁들인 닭다리살 김치볶음밥/1","5","잘먹었습니다 양은 살짝 작은듯해요"
"5073","rp**님","2019년 8월 31일","영양부추무침을 곁들인 대패삼겹살 덮밥과 된장국/1","5","짭쪼름하니 맛나네요 엄지"
